title,make,model,year,condition,transmission,price
Toyota Highlander 2016 White,Toyota,Highlander,2016,foreign used,automatic,"₦ 28,000,000"
Lexus IS 250 4WD 2009 Black,Lexus,IS 250,2009,foreign used,automatic,"₦ 12,500,000"
Toyota RAV4 2015 White,Toyota,RAV4,2015,local used,automatic,"₦ 18,500,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Gray,Mercedes-Benz,GLE-Class AMG,2018,foreign used,automatic,"₦ 80,000,000"
Mercedes-Benz GLC-Class 2016 Gray,Mercedes-Benz,GLC-Class,2016,local used,automatic,"₦ 26,500,000"
Honda Civic Sedan LX 2013 Gray,Honda,Civic Sedan,2013,foreign used,automatic,"₦ 12,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 White,Mercedes-Benz,GLK-Class 350,2014,foreign used,automatic,"₦ 20,000,000"
Mercedes-Benz C450 2016 Black,Mercedes-Benz,C450,2016,foreign used,automatic,"₦ 45,000,000"
Honda Civic EX-L 4dr Sedan (1.8L 4cyl CVT) 2014 Silver,Honda,Civic EX-L,2014,foreign used,automatic,"₦ 14,800,000"
Toyota RAV4 XLE Premium AWD 2019 Blue,Toyota,RAV4 XLE,2019,foreign used,automatic,"₦ 43,000,000"
Toyota Land Cruiser Prado 4.0 Petrol TZ-G 2018 Black,Toyota,Land Cruiser,2018,local used,automatic,"₦ 65,000,000"
Honda Civic Sport Touring CVT 2023 White,Honda,Civic Sport,2023,foreign used,automatic,"₦ 37,000,000"
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 Gray,Hyundai,Sonata Limited,2013,foreign used,automatic,"₦ 11,500,000"
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6A) 2013 White,Toyota,Camry SE,2013,local used,automatic,"₦ 9,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2002,Toyota,Camry LE,2002,local used,automatic,"₦ 2,500,000"
Honda Pilot 2009 Black,Honda,Pilot,2009,local used,automatic,"₦ 6,400,000"
Toyota Corolla 2011 Silver,Toyota,Corolla,2011,local used,automatic,"₦ 7,900,000"
BMW 525i 2010 White,BMW,525i,2010,local used,automatic,"₦ 6,900,000"
Toyota Camry 2008 Black,Toyota,Camry,2008,local used,automatic,"₦ 5,600,000"
Hyundai Santa Fe Limited 4dr SUV AWD (3.3L 6cyl 6A) 2014 Black,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 14,700,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 White,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 88,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2007 Gold,Toyota,Camry LE,2007,local used,automatic,"₦ 7,450,000"
Honda Pilot 2013 White,Honda,Pilot,2013,foreign used,automatic,"₦ 14,500,000"
Kia Sorento 2014 Black,Kia,Sorento,2014,foreign used,automatic,"₦ 23,500,000"
Lexus RX 350 2010 Black,Lexus,RX 350,2010,local used,automatic,"₦ 13,500,000"
Hyundai Sonata Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A) 2015 Gray,Hyundai,Sonata Limited,2015,foreign used,automatic,"₦ 16,500,000"
Toyota Highlander Limited 3.5l 4WD 2013 Burgundy,Toyota,Highlander Limited,2013,foreign used,automatic,"₦ 23,000,000"
Audi A4 2013 Black,Audi,A4,2013,local used,automatic,"₦ 7,000,000"
Mazda CX-5 2014 Gray,Mazda,CX-5,2014,foreign used,automatic,"₦ 20,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Gray,Toyota,Camry LE,2014,foreign used,automatic,"₦ 12,200,000"
Lexus RX 350 2015 Gray,Lexus,RX 350,2015,local used,automatic,"₦ 14,000,000"
Toyota 4-Runner Limited 4dr 4x4 (4.0L 6cyl 5A) 2016 Black,Toyota,4-Runner Limited,2016,foreign used,automatic,"₦ 40,500,000"
Mercedes-Benz GLK-Class 2014 Black,Mercedes-Benz,GLK-Class,2014,foreign used,automatic,"₦ 24,000,000"
Toyota Tacoma PreRunner Regular Cab 2010 White,Toyota,Tacoma PreRunner,2010,local used,automatic,"₦ 16,200,000"
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 40,000,000"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Black,Toyota,Camry SE,2018,foreign used,automatic,"₦ 28,500,000"
Lexus RX 350 2012 Red,Lexus,RX 350,2012,foreign used,automatic,"₦ 22,000,000"
Hyundai Tucson Limited FWD 2018 Black,Hyundai,Tucson Limited,2018,foreign used,automatic,"₦ 25,000,000"
Chevrolet Spark Hatch LS 2011 Maroon,Chevrolet,Spark Hatch,2011,foreign used,automatic,"₦ 11,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 Black,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 36,000,000"
Peugeot 307 2007 Silver,Peugeot,307,2007,foreign used,manual,"₦ 4,900,000"
Lexus ES 350 2009 Blue,Lexus,ES 350,2009,local used,automatic,"₦ 8,800,000"
Pontiac Vibe 2006 Red,Pontiac,Vibe,2006,local used,automatic,"₦ 4,900,000"
Toyota Camry 2010 Black,Toyota,Camry,2010,local used,automatic,"₦ 5,990,000"
Toyota Highlander Limited 2010 Green,Toyota,Highlander Limited,2010,foreign used,automatic,"₦ 18,500,000"
Toyota Corolla S Premium 4dr Sedan (1.8L 4cyl CVT) 2015 Black,Toyota,Corolla S,2015,local used,automatic,"₦ 11,300,000"
Honda Civic EX-L 4dr Sedan (1.8L 4cyl CVT) 2014 Burgundy,Honda,Civic EX-L,2014,foreign used,automatic,"₦ 12,500,000"
Lexus ES 350 FWD 2014 Black,Lexus,ES 350,2014,foreign used,automatic,"₦ 21,500,000"
Toyota RAV4 XLE 4dr SUV (2.5L 4cyl 6A) 2015 White,Toyota,RAV4 XLE,2015,foreign used,automatic,"₦ 23,500,000"
Toyota Matrix 2007 Blue,Toyota,Matrix,2007,local used,automatic,"₦ 6,000,000"
Toyota Sienna 2005 Gray,Toyota,Sienna,2005,local used,automatic,"₦ 5,800,000"
Mercedes-Benz E300 2017 Blue,Mercedes-Benz,E300,2017,local used,automatic,"₦ 30,500,000"
Mercedes-Benz GLS-Class GLS450 4Matic 2017 Silver,Mercedes-Benz,GLS-Class GLS450,2017,foreign used,automatic,"₦ 48,000,000"
New Toyota Hilux 2024 White,New,Toyota Hilux,2024,new,automatic,"₦ 140,000,000"
Toyota Corolla S Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Gray,Toyota,Corolla S,2013,local used,automatic,"₦ 8,800,000"
Mercedes-Benz C450 2016 White,Mercedes-Benz,C450,2016,foreign used,automatic,"₦ 45,000,000"
Mercedes-Benz C43 4Matic Sedan AWD (3.0L V6 9AM) 2017 Silver,Mercedes-Benz,C43 4Matic,2017,local used,automatic,"₦ 45,000,000"
Toyota Corolla 2012 Black,Toyota,Corolla,2012,local used,automatic,"₦ 7,000,000"
Hyundai Sonata 2015 Black,Hyundai,Sonata,2015,foreign used,automatic,"₦ 13,800,000"
Toyota Highlander 2004 Silver,Toyota,Highlander,2004,local used,automatic,"₦ 5,200,000"
Jeep Wrangler Rubicon 4x4 2016 Red,Jeep,Wrangler Rubicon,2016,foreign used,automatic,"₦ 48,000,000"
Hyundai Sonata Sport 4dr Sedan (2.4L 4cyl 6A) 2015 Black,Hyundai,Sonata Sport,2015,foreign used,automatic,"₦ 14,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Black,Toyota,Corolla LE,2010,local used,automatic,"₦ 7,800,000"
Honda Ridgeline 2023 White,Honda,Ridgeline,2023,foreign used,automatic,"₦ 68,500,000"
Honda Accord 2014 Black,Honda,Accord,2014,foreign used,automatic,"₦ 11,750,000"
Mercedes-Benz GLE-Class 2016 White,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 68,500,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2016 Gray,Mercedes-Benz,E350 Base,2016,foreign used,automatic,"₦ 21,500,000"
Mercedes-Benz GLE-Class 2016 White,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 32,000,000"
Lexus RX 330 4WD 2005 Green,Lexus,RX 330,2005,local used,automatic,"₦ 8,800,000"
Mercedes-Benz E350 2010 Black,Mercedes-Benz,E350,2010,local used,automatic,"₦ 10,500,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2019 Blue,Mercedes-Benz,GLE-Class GLE,2019,foreign used,automatic,"₦ 104,000,000"
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2017 Black,Toyota,RAV4 Limited,2017,foreign used,automatic,"₦ 28,500,000"
Toyota Highlander Limited V6 AWD 2003 Blue,Toyota,Highlander Limited,2003,foreign used,automatic,"₦ 10,000,000"
Lexus RX 350 2010 Black,Lexus,RX 350,2010,foreign used,automatic,"₦ 21,500,000"
Toyota RAV4 2.5 Sport 4x4 2010 Gray,Toyota,RAV4 2,2010,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,Mercedes-Benz,C300 Luxury,2015,foreign used,automatic,"₦ 22,500,000"
Hyundai Elantra ECO 2020 Gray,Hyundai,Elantra ECO,2020,foreign used,automatic,"₦ 17,700,000"
Toyota Camry 2021 Silver,Toyota,Camry,2021,foreign used,automatic,"₦ 48,000,000"
Toyota Sienna SE 8 Passenger 2011 White,Toyota,Sienna SE,2011,foreign used,automatic,"₦ 16,550,000"
Ford Explorer XLT 4dr 4x4 (3.5L 6cyl 6A) 2013 Black,Ford,Explorer XLT,2013,foreign used,automatic,"₦ 14,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013,Toyota,Corolla LE,2013,foreign used,automatic,"₦ 13,500,000"
Mercedes-Benz C300 2010 White,Mercedes-Benz,C300,2010,foreign used,automatic,"₦ 14,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2005 Black,Toyota,Camry LE,2005,local used,automatic,"₦ 4,500,000"
Mazda 323 1.6 2002 Green,Mazda,323 1,2002,local used,automatic,"₦ 3,800,000"
Toyota Highlander 2001 Green,Toyota,Highlander,2001,local used,automatic,"₦ 4,700,000"
Toyota Highlander SE 4x4 V6 (3.5L 6cyl 8A) 2018 Silver,Toyota,Highlander SE,2018,foreign used,automatic,"₦ 39,000,000"
Honda Accord 2001 Gold,Honda,Accord,2001,local used,automatic,"₦ 1,880,000"
Mercedes-Benz C300 2013 Gray,Mercedes-Benz,C300,2013,foreign used,automatic,"₦ 18,850,000"
Lexus RX 2006 Silver,Lexus,RX,2006,local used,automatic,"₦ 6,580,000"
Mercedes-Benz E400 2016 Black,Mercedes-Benz,E400,2016,foreign used,automatic,"₦ 33,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr 4x2 (3.5L 6cyl 7A) 2015 Pearl,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 24,000,000"
Toyota Venza V6 2010 Red,Toyota,Venza V6,2010,foreign used,automatic,"₦ 18,700,000"
Honda Accord 2013 Gray,Honda,Accord,2013,local used,automatic,"₦ 12,000,000"
Toyota Highlander 2003 Silver,Toyota,Highlander,2003,local used,automatic,"₦ 5,700,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Silver,Toyota,Corolla LE,2012,local used,automatic,"₦ 9,500,000"
Lexus LX 570 2011 Silver,Lexus,LX 570,2011,foreign used,automatic,"₦ 55,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Gray,Toyota,Corolla LE,2010,foreign used,automatic,"₦ 10,800,000"
Toyota RAV4 3.5 Limited 4x4 2010 Black,Toyota,RAV4 3,2010,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 White,Mercedes-Benz,GLE-Class GLE,2016,local used,automatic,"₦ 41,000,000"
Toyota Matrix S Hatchback FWD (2.4L 4cyl) 2014 Red,Toyota,Matrix S,2014,foreign used,automatic,"₦ 12,000,000"
Mercedes-Benz E350 Base 4dr Sedan RWD (3.5L 6cyl 7A) 2015 White,Mercedes-Benz,E350 Base,2015,foreign used,automatic,"₦ 22,000,000"
Lexus RX 350 2009 Silver,Lexus,RX 350,2009,foreign used,automatic,"₦ 17,500,000"
Toyota RAV4 XLE 2021 Gray,Toyota,RAV4 XLE,2021,foreign used,automatic,"₦ 42,000,000"
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2011 Gray,Toyota,Camry XLE,2011,foreign used,automatic,"₦ 11,500,000"
Hyundai Sonata Sport 4dr Sedan (2.4L 4cyl 6A) 2015 White,Hyundai,Sonata Sport,2015,local used,automatic,"₦ 12,000,000"
Toyota Camry 2001 Silver,Toyota,Camry,2001,local used,automatic,"₦ 3,150,000"
Jeep Commander 2006 Silver,Jeep,Commander,2006,foreign used,automatic,"₦ 5,500,000"
Honda CR-V 2007 Blue,Honda,CR-V,2007,foreign used,automatic,"₦ 10,500,000"
Hyundai Accent 2019 Black,Hyundai,Accent,2019,foreign used,automatic,"₦ 16,500,000"
Hyundai Sonata 2013 Matt Black,Hyundai,Sonata,2013,foreign used,automatic,"₦ 9,200,000"
Mercedes-Benz GLE-Class 2017 White,Mercedes-Benz,GLE-Class,2017,foreign used,automatic,"₦ 42,000,000"
Lexus RX 350 2010 Black,Lexus,RX 350,2010,foreign used,automatic,"₦ 18,700,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 White,Mercedes-Benz,GLE-Class AMG,2018,foreign used,automatic,"₦ 82,000,000"
Toyota Camry 2012 Red,Toyota,Camry,2012,local used,automatic,"₦ 11,300,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 White,Mercedes-Benz,C300 Luxury,2014,foreign used,automatic,"₦ 15,500,000"
Mercedes-Benz M Class ML350 4x2 2009 Black,Mercedes-Benz,M Class,2009,local used,automatic,"₦ 7,650,000"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Red,Toyota,Camry SE,2018,foreign used,automatic,"₦ 28,500,000"
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2016 White,Honda,Accord Sport,2016,foreign used,automatic,"₦ 17,000,000"
Honda Accord EX 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Gray,Honda,Accord EX,2013,foreign used,automatic,"₦ 14,800,000"
Toyota Corolla LE 2006 Silver,Toyota,Corolla LE,2006,foreign used,automatic,"₦ 8,700,000"
Toyota Highlander Sport 2008 Gray,Toyota,Highlander Sport,2008,local used,automatic,"₦ 10,500,000"
Lexus RX 330 2006 Silver,Lexus,RX 330,2006,foreign used,automatic,"₦ 13,500,000"
Toyota RAV4 XLE AWD 2024 Gray,Toyota,RAV4 XLE,2024,foreign used,automatic,"₦ 74,000,000"
Lexus ES 300 2004 Maroon,Lexus,ES 300,2004,local used,automatic,"₦ 3,900,000"
Ford Focus 1.6 Ambiente 2005,Ford,Focus 1,2005,foreign used,,"₦ 5,500,000"
Toyota Sienna 2006 Gold,Toyota,Sienna,2006,foreign used,automatic,"₦ 10,500,000"
Mazda 6 2007 Gray,Mazda,6,2007,foreign used,automatic,"₦ 5,800,000"
Lexus RX 350 AWD 2009 Black,Lexus,RX 350,2009,local used,automatic,"₦ 9,500,000"
Dodge Challenger SRT Hellcat RWD 2019 Gray,Dodge,Challenger SRT,2019,foreign used,automatic,"₦ 60,000,000"
Lexus GX 460 Luxury 2017 Blue,Lexus,GX 460,2017,foreign used,automatic,"₦ 58,750,000"
Toyota Sienna 2005 White,Toyota,Sienna,2005,local used,automatic,"₦ 6,750,000"
Ford Focus Titanium 4dr Hatchback (2.0L 4cyl 6AM) 2014 Black,Ford,Focus Titanium,2014,foreign used,automatic,"₦ 12,000,000"
Mercedes-Benz GLE-Class 2021 Gray,Mercedes-Benz,GLE-Class,2021,foreign used,automatic,"₦ 145,000,000"
Lexus GX 460 Base 2014 Black,Lexus,GX 460,2014,local used,automatic,"₦ 37,500,000"
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,GLC-Class,2017,local used,automatic,"₦ 25,000,000"
Mercedes-Benz M Class 2014 Black,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 27,000,000"
Hyundai Sonata 2012 Matt Black,Hyundai,Sonata,2012,foreign used,automatic,"₦ 13,200,000"
Toyota Venza V6 AWD 2011 Gray,Toyota,Venza V6,2011,foreign used,automatic,"₦ 18,700,000"
Mercedes-Benz C300 Luxury Sedan AWD (3.0L 6cyl 7A) 2009 Gray,Mercedes-Benz,C300 Luxury,2009,local used,automatic,"₦ 8,000,000"
Toyota Highlander 2010 Gold,Toyota,Highlander,2010,foreign used,automatic,"₦ 16,500,000"
Honda Pilot 2008 Gray,Honda,Pilot,2008,local used,automatic,"₦ 5,800,000"
Mercedes-Benz E350 Base 4dr 4Matic Sedan AWD (3.5L 6cyl 7A) 2012 Black,Mercedes-Benz,E350 Base,2012,local used,automatic,"₦ 8,350,000"
Hyundai Sonata Sport Sedan FWD (2.4L 4cyl 6A) 2017 Black,Hyundai,Sonata Sport,2017,foreign used,automatic,"₦ 15,900,000"
Toyota Corolla 2006 Silver,Toyota,Corolla,2006,foreign used,automatic,"₦ 8,200,000"
Toyota Corolla 2007 Silver,Toyota,Corolla,2007,foreign used,automatic,"₦ 8,500,000"
Toyota Corolla 1998 White,Toyota,Corolla,1998,foreign used,manual,"₦ 7,500,000"
Toyota Sienna 2005 Gray,Toyota,Sienna,2005,foreign used,automatic,"₦ 13,000,000"
Toyota Camry 2009 Gold,Toyota,Camry,2009,local used,automatic,"₦ 6,900,000"
Lexus RX 350 2008 Gray,Lexus,RX 350,2008,foreign used,automatic,"₦ 13,500,000"
Ford Escape Limited 2012 Silver,Ford,Escape Limited,2012,foreign used,automatic,"₦ 14,500,000"
Nissan Xterra SE 4x4 2002 Gray,Nissan,Xterra SE,2002,local used,automatic,"₦ 5,500,000"
Toyota Land Cruiser 2021 Black,Toyota,Land Cruiser,2021,local used,automatic,"₦ 16,000,000"
Lexus ES 350 2010 Gray,Lexus,ES 350,2010,local used,automatic,"₦ 9,900,000"
Honda Accord EX-L V-6 4dr Sedan FWD (3.5L 6cyl 6A) 2013 White,Honda,Accord EX-L,2013,foreign used,automatic,"₦ 12,800,000"
Chrysler Voyager 2013 Black,Chrysler,Voyager,2013,foreign used,automatic,"₦ 13,500,000"
Mercedes-Benz GL-Class GL 450 2013 Gray,Mercedes-Benz,GL-Class GL,2013,local used,automatic,"₦ 17,000,000"
Mercedes-Benz E350 2014 White,Mercedes-Benz,E350,2014,foreign used,automatic,"₦ 20,000,000"
Toyota Avalon 2013 Black,Toyota,Avalon,2013,local used,automatic,"₦ 17,000,000"
New Lexus GX 2025 Black,New,Lexus GX,2025,new,automatic,"₦ 252,000,000"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,foreign used,automatic,"₦ 12,550,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Red,Toyota,Corolla LE,2010,local used,automatic,"₦ 7,999,999"
Toyota Highlander Limited V6 2005 Blue,Toyota,Highlander Limited,2005,local used,automatic,"₦ 7,250,000"
Toyota Venza XLE 4dr Wagon (3.5L 6cyl 6A) 2014 White,Toyota,Venza XLE,2014,local used,automatic,"₦ 8,500,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2021 Blue,Mercedes-Benz,GLE-Class GLE,2021,foreign used,automatic,"₦ 99,500,000"
Mercedes-Benz GLE-Class GLE 350 2016 Black,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 39,850,000"
Toyota Land Cruiser Prado 2006 Black,Toyota,Land Cruiser,2006,local used,automatic,"₦ 15,200,000"
Lexus IS 2007 Silver,Lexus,IS,2007,foreign used,automatic,"₦ 8,900,000"
Hyundai Elantra 2013 Black,Hyundai,Elantra,2013,foreign used,automatic,"₦ 12,200,000"
Lexus GS 300 2008 Silver,Lexus,GS 300,2008,foreign used,automatic,"₦ 10,000,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2008 White,Toyota,Camry SE,2008,foreign used,automatic,"₦ 9,800,000"
Toyota Venza 2010 White,Toyota,Venza,2010,foreign used,automatic,"₦ 18,700,000"
Lexus GX 470 Sport Utility 2008 Black,Lexus,GX 470,2008,local used,automatic,"₦ 13,500,000"
Lexus GX 460 Base 2019 Black,Lexus,GX 460,2019,foreign used,automatic,"₦ 82,000,000"
Lexus RX 350 F Sport FWD 2017 Black,Lexus,RX 350,2017,foreign used,automatic,"₦ 50,000,000"
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,Mercedes-Benz,C300 Luxury,2015,foreign used,automatic,"₦ 22,000,000"
Toyota Camry 3.5 LE 2008 White,Toyota,Camry 3,2008,foreign used,automatic,"₦ 9,990,000"
Toyota Camry 2005 Green,Toyota,Camry,2005,local used,automatic,"₦ 4,900,000"
Toyota Avensis 2.0 SR D4-D 1999 Silver,Toyota,Avensis 2,1999,foreign used,manual,"₦ 7,500,000"
Volkswagen Sharan 2005 White,Volkswagen,Sharan,2005,foreign used,manual,"₦ 8,500,000"
Volkswagen Golf 2005 Silver,Volkswagen,Golf,2005,foreign used,automatic,"₦ 5,400,000"
Toyota Yaris 2008 Silver,Toyota,Yaris,2008,foreign used,automatic,"₦ 7,500,000"
BMW X5 2010 Black,BMW,X5,2010,local used,automatic,"₦ 11,500,000"
Toyota Camry 2014 Silver,Toyota,Camry,2014,local used,automatic,"₦ 11,000,000"
Toyota Corolla 2003 Gray,Toyota,Corolla,2003,local used,automatic,"₦ 3,650,000"
Nissan Pathfinder 2014 Black,Nissan,Pathfinder,2014,local used,automatic,"₦ 11,500,000"
Toyota Hilux 2015 White,Toyota,Hilux,2015,local used,manual,"₦ 33,000,000"
Toyota Land Cruiser Prado 2012 Red,Toyota,Land Cruiser,2012,local used,automatic,"₦ 35,500,000"
Mercedes-Benz GLE-Class 2016 Red,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 45,000,000"
Lexus ES 350 2011 White,Lexus,ES 350,2011,foreign used,automatic,"₦ 16,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Silver,Toyota,Corolla LE,2012,foreign used,automatic,"₦ 12,550,000"
Toyota Highlander 2017 Black,Toyota,Highlander,2017,local used,automatic,"₦ 26,000,000"
Mercedes-Benz E300 4Matic AWD Sedan (2.0L 4cyl 9A) 2017 Silver,Mercedes-Benz,E300 4Matic,2017,foreign used,automatic,"₦ 40,000,000"
Lexus IS 250 2009 White,Lexus,IS 250,2009,local used,automatic,"₦ 8,700,000"
Hyundai Azera Limited 2014 White,Hyundai,Azera Limited,2014,foreign used,automatic,"₦ 15,900,000"
Jeep Wrangler Sport Altitude 4 Door 4x4 2023 Black,Jeep,Wrangler Sport,2023,foreign used,automatic,"₦ 98,000,000"
Infiniti QX60 2018 Green,Infiniti,QX60,2018,foreign used,automatic,"₦ 24,500,000"
Lexus GX 470 Sport Utility 2005 Green,Lexus,GX 470,2005,local used,automatic,"₦ 9,800,000"
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,Mercedes-Benz,GLK-Class 350,2012,foreign used,automatic,"₦ 17,500,000"
Mercedes-Benz G-Class G 63 AMG 2022 Black,Mercedes-Benz,G-Class G,2022,foreign used,automatic,"₦ 389,000,000"
Toyota Camry LE FWD (2.5L 4cyl 8AM) 2018 Maroon,Toyota,Camry LE,2018,foreign used,automatic,"₦ 25,300,000"
New Toyota Camry 2025 Silver,New,Toyota Camry,2025,new,automatic,"₦ 90,000,000"
Mercedes-Benz GLC-Class 2018 Black,Mercedes-Benz,GLC-Class,2018,foreign used,automatic,"₦ 33,500,000"
Mini Cooper S 2012,Mini,Cooper S,2012,foreign used,automatic,"₦ 18,200,000"
Toyota Camry 2015 Black,Toyota,Camry,2015,foreign used,automatic,"₦ 17,500,000"
Hyundai Sonata 2018 Red,Hyundai,Sonata,2018,foreign used,automatic,"₦ 21,000,000"
Toyota Sienna LE 7 Passenger 2012 Black,Toyota,Sienna LE,2012,foreign used,automatic,"₦ 20,000,000"
Mercedes-Benz GLE-Class 2017 Black,Mercedes-Benz,GLE-Class,2017,foreign used,automatic,"₦ 45,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gray,Toyota,Camry XLE,2010,local used,automatic,"₦ 8,000,000"
Audi A4 2012 Black,Audi,A4,2012,local used,automatic,"₦ 8,100,000"
Toyota Aygo 2008 Red,Toyota,Aygo,2008,foreign used,manual,"₦ 4,800,000"
Opel Zafira 2002 Blue,Opel,Zafira,2002,foreign used,manual,"₦ 4,600,000"
Ford Edge Limited 4dr AWD (3.5L 6cyl 6A) 2008 Burgundy,Ford,Edge Limited,2008,foreign used,automatic,"₦ 9,500,000"
Mercedes-Benz GLE-Class GLE 350 2021 Blue,Mercedes-Benz,GLE-Class GLE,2021,foreign used,automatic,"₦ 83,500,000"
Mercedes-Benz C230 2006 Silver,Mercedes-Benz,C230,2006,local used,automatic,"₦ 4,400,000"
Mercedes-Benz GL-Class GL 450 2011 White,Mercedes-Benz,GL-Class GL,2011,foreign used,automatic,"₦ 12,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Black,Toyota,Camry LE,2008,local used,automatic,"₦ 6,500,000"
Ford Escape 2005 Burgundy,Ford,Escape,2005,foreign used,automatic,"₦ 3,800,000"
Toyota RAV4 2014 Black,Toyota,RAV4,2014,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz M Class 2010 Black,Mercedes-Benz,M Class,2010,local used,automatic,"₦ 8,800,000"
Hyundai Santa Fe Limited 4dr SUV AWD w/Saddle Interior (3.3L 6cyl 6A),,,,foreign used,automatic,"₦ 17,500,000"
Mercedes-Benz CLA-Class AMG CLA 45 4MATIC Sedan 2014 Silver,Mercedes-Benz,CLA-Class AMG,2014,foreign used,automatic,"₦ 29,200,000"
Lexus RX 350 2010 Blue,Lexus,RX 350,2010,local used,automatic,"₦ 15,500,000"
Mercedes-Benz S-Class S 550 4MATIC 2015 Green,Mercedes-Benz,S-Class S,2015,local used,automatic,"₦ 70,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2017 White,Toyota,Camry LE,2017,local used,automatic,"₦ 13,500,000"
