title,make,model,year,condition,transmission,price
Infiniti FX35 2012 Silver,Infiniti,FX35,2012,local used,automatic,"₦ 8,800,000"
Peugeot 207 2010 Black,Peugeot,207,2010,foreign used,manual,"₦ 6,270,000"
Kia Sorento 2003 Black,Kia,Sorento,2003,foreign used,automatic,"₦ 5,700,000"
Mercedes-Benz CLA-Class 2014 Silver,,,,foreign used,automatic,"₦ 23,000,000"
Toyota Corolla 2010 Gold,Toyota,Corolla,2010,local used,automatic,"₦ 6,700,000"
Toyota Corolla 2003 Silver,Toyota,Corolla,2003,local used,automatic,"₦ 4,300,000"
Nissan Vanette 2008 White,Nissan,Vanette,2008,foreign used,automatic,"₦ 4,000,000"
Hyundai Sonata 2015 Blue,Hyundai,Sonata,2015,foreign used,automatic,"₦ 12,900,000"
Toyota Corolla 2006 Gold,Toyota,Corolla,2006,local used,automatic,"₦ 5,500,000"
Mercedes-Benz GLK-Class 350 2011 Gray,,,,foreign used,automatic,"₦ 21,500,000"
Lexus ES 350 FWD 2014 Black,Lexus,ES,,foreign used,automatic,"₦ 21,000,000"
Hyundai Santa Fe 2010 Silver,Hyundai,Santa,,foreign used,automatic,"₦ 11,000,000"
Lexus ES 350 FWD 2018 Gray,Lexus,ES,,foreign used,automatic,"₦ 40,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,,,,foreign used,automatic,"₦ 18,000,000"
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 37,000,000"
Toyota Camry 2001 Gray,Toyota,Camry,2001,local used,automatic,"₦ 2,700,000"
Toyota Hilux 2024 Black,Toyota,Hilux,2024,foreign used,automatic,"₦ 99,000,000"
Honda Accord 2019 Black,Honda,Accord,2019,foreign used,automatic,"₦ 27,500,000"
Chevrolet Camaro LS 2dr Coupe w/2LS (3.6L 6cyl 6A) 2014 Black,Chevrolet,Camaro,,local used,automatic,"₦ 9,950,000"
Mercedes-Benz GLA-Class 2021 White,,,,foreign used,automatic,"₦ 52,000,000"
New Toyota Hilux 2024 Black,New,Toyota,,new,automatic,"₦ 145,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 Black,,,,foreign used,automatic,"₦ 97,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Silver,Toyota,Camry,,foreign used,automatic,"₦ 11,200,000"
Toyota RAV4 Limited 2022 Silver,Toyota,RAV4,,foreign used,automatic,"₦ 51,000,000"
Lexus LX 2018 White,Lexus,LX,2018,foreign used,automatic,"₦ 125,000,000"
New Toyota Hilux 2024 White,New,Toyota,,new,automatic,"₦ 138,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Brown,,,,foreign used,automatic,"₦ 21,000,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX,,foreign used,automatic,"₦ 11,000,000"
Lexus ES 350 2011 White,Lexus,ES,,foreign used,automatic,"₦ 13,500,000"
Toyota RAV4 Limited V6 2008 Blue,Toyota,RAV4,,foreign used,automatic,"₦ 14,000,000"
Lexus RX 350 2010 White,Lexus,RX,,foreign used,automatic,"₦ 19,500,000"
Toyota RAV4 2.5 Limited 4x4 2012 Red,Toyota,RAV4,,foreign used,automatic,"₦ 13,500,000"
Toyota Tacoma 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A) 2015 Gray,Toyota,Tacoma,,foreign used,automatic,"₦ 23,500,000"
Toyota Camry 2004 Silver,Toyota,Camry,2004,local used,automatic,"₦ 5,695,312"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 5,568,750"
Mercedes-Benz CLA-Class 2016 Black,,,,foreign used,automatic,"₦ 23,100,000"
Toyota RAV4 Base 4x4 1999 Black,Toyota,RAV4,,local used,automatic,"₦ 2,805,000"
Honda Accord 2002 Red,Honda,Accord,2002,local used,automatic,"₦ 2,700,000"
Honda Stream 2002 Silver,Honda,Stream,2002,local used,automatic,"₦ 5,500,000"
Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2009 Gray,Honda,Pilot,,foreign used,automatic,"₦ 11,594,000"
Nissan Pathfinder 2005 Gray,Nissan,Pathfinder,2005,local used,automatic,"₦ 3,520,000"
Ford Focus 2009 Silver,Ford,Focus,2009,local used,automatic,"₦ 3,300,000"
Suzuki Grand Vitara 2007 Black,Suzuki,Grand,,local used,automatic,"₦ 3,900,000"
Toyota Avalon 2015 Red,Toyota,Avalon,2015,foreign used,automatic,"₦ 19,900,000"
Toyota Land Cruiser Prado 2022 Black,Toyota,Land,,local used,automatic,"₦ 16,800,000"
Mazda Premacy 2003 Green,Mazda,Premacy,2003,local used,automatic,"₦ 2,900,000"
Toyota Camry 2004 Black,Toyota,Camry,2004,local used,automatic,"₦ 3,800,000"
Toyota Sienna 2005 Blue,Toyota,Sienna,2005,local used,automatic,"₦ 3,950,000"
Hyundai Accent 2013 Black,Hyundai,Accent,2013,local used,automatic,"₦ 3,800,000"
Toyota Highlander 2005 Silver,Toyota,Highlander,2005,local used,automatic,"₦ 5,500,000"
Toyota Camry 2016 White,Toyota,Camry,2016,foreign used,automatic,"₦ 19,500,000"
Lexus GX 460 Base 2017 Black,Lexus,GX,,foreign used,automatic,"₦ 57,500,000"
Lexus ES 350 FWD 2014 Gray,Lexus,ES,,foreign used,automatic,"₦ 24,500,000"
Lexus RX 300 4WD 2002 Red,Lexus,RX,,local used,automatic,"₦ 3,500,000"
Toyota Highlander 2020 Black,Toyota,Highlander,2020,foreign used,automatic,"₦ 59,500,000"
Mercedes-Benz M Class ML 350 BlueTEC 4Matic 2013 Silver,,,,foreign used,automatic,"₦ 29,000,000"
Lexus RX 350 2017 Black,Lexus,RX,,foreign used,automatic,"₦ 46,000,000"
Lexus RX 350 AWD 2014 Red,Lexus,RX,,foreign used,automatic,"₦ 27,200,000"
New Toyota Hilux 2025 Black,New,Toyota,,new,automatic,"₦ 135,000,000"
Honda Accord Touring 2.0T 2018 Black,Honda,Accord,,foreign used,automatic,"₦ 26,500,000"
New Toyota Camry 2023 Black,New,Toyota,,new,automatic,"₦ 91,000,000"
New Toyota Starlet 2023 Silver,New,Toyota,,new,automatic,"₦ 43,000,000"
Toyota Tacoma PreRunner 2008 Red,Toyota,Tacoma,,foreign used,automatic,"₦ 19,500,000"
Toyota Corolla 2016 Red,Toyota,Corolla,2016,foreign used,automatic,"₦ 15,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry,,foreign used,automatic,"₦ 15,500,000"
Honda City 2009 Black,Honda,City,2009,local used,manual,"₦ 5,500,000"
Honda Accord 2004 Blue,Honda,Accord,2004,local used,automatic,"₦ 2,596,000"
Honda Crosstour 2010 Silver,Honda,Crosstour,2010,local used,automatic,"₦ 9,612,000"
Mazda CX-9 2007 Silver,Mazda,CX-9,2007,local used,automatic,"₦ 7,150,000"
Nissan Maxima 2012 Burgandy,Nissan,Maxima,2012,local used,automatic,"₦ 5,500,000"
Chevrolet Cruze 2017 Red,Chevrolet,Cruze,2017,foreign used,automatic,"₦ 18,700,000"
Hyundai H200 2005 Black,Hyundai,H200,2005,local used,manual,"₦ 7,480,000"
Toyota Land Cruiser Prado 2020 Black,Toyota,Land,,local used,automatic,"₦ 15,000,000"
Toyota RAV4 Cabriolet 1998 Silver,Toyota,RAV4,,local used,automatic,"₦ 2,900,000"
Nissan Almera 2014 Black,Nissan,Almera,2014,local used,automatic,"₦ 5,000,000"
Honda Civic 2007 Gold,Honda,Civic,2007,local used,automatic,"₦ 3,900,000"
Toyota Camry 2015 Black,Toyota,Camry,2015,foreign used,automatic,"₦ 16,500,000"
Toyota RAV4 2.0 VVT-i 2008 Red,Toyota,RAV4,,local used,automatic,"₦ 7,000,000"
Toyota Highlander Limited 2012 White,Toyota,Highlander,,foreign used,automatic,"₦ 23,000,000"
Lexus RX 350 2013 Black,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Honda CR-V EX-L AWD 2019 Silver,Honda,CR-V,,foreign used,automatic,"₦ 36,500,000"
Mercedes-Benz GLE53 2021 Black,,,,foreign used,automatic,"₦ 138,500,000"
Lexus RX 350 2011 Black,Lexus,RX,,foreign used,automatic,"₦ 20,000,000"
Toyota Grand Highlander Platinum AWD 2024 Black,Toyota,Grand,,foreign used,automatic,"₦ 158,000,000"
New Toyota Hilux 2025 White,New,Toyota,,new,automatic,"₦ 99,999,999"
Mercedes-Benz GLE-Class 2018 White,,,,foreign used,automatic,"₦ 93,000,000"
Rolls-Royce Wraith 6.6 RWD 2017 Burgundy,,,,foreign used,automatic,"₦ 580,000,000"
Lexus LX 570 2011 Silver,Lexus,LX,,foreign used,automatic,"₦ 58,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 White,,,,foreign used,automatic,"₦ 15,000,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Purple,Toyota,Highlander,,foreign used,automatic,"₦ 28,000,000"
Lexus ES 350 2007 Black,Lexus,ES,,foreign used,automatic,"₦ 11,500,000"
Lexus RX 330 2006 Black,Lexus,RX,,foreign used,automatic,"₦ 11,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 12,500,000"
Mitsubishi Montero 2003 Red,Mitsubishi,Montero,2003,local used,automatic,"₦ 4,950,000"
Honda Pilot 2009 Gray,Honda,Pilot,2009,local used,automatic,"₦ 8,100,000"
Acura MDX 2005 Beige,Acura,MDX,2005,local used,automatic,"₦ 3,850,000"
Toyota Corolla 2004 Gray,Toyota,Corolla,2004,local used,automatic,"₦ 6,804,000"
Honda Accord EX 1999 Blue,Honda,Accord,,local used,automatic,"₦ 3,240,000"
Toyota Tacoma 2007 Silver,Toyota,Tacoma,2007,foreign used,automatic,"₦ 12,000,000"
Peugeot 406 2.0 2008 Red,Peugeot,406,,local used,automatic,"₦ 2,700,000"
Toyota Camry 2004 Black,Toyota,Camry,2004,local used,automatic,"₦ 4,000,000"
Toyota Venza 2010 Gold,Toyota,Venza,2010,local used,automatic,"₦ 8,400,000"
Mitsubishi L200 Double Cab 2.5 136hp 2013 White,Mitsubishi,L200,,local used,manual,"₦ 5,800,000"
Lexus ES 330 2005 Silver,Lexus,ES,,local used,automatic,"₦ 5,000,000"
Toyota Corolla 2006 Black,Toyota,Corolla,2006,local used,automatic,"₦ 4,700,000"
Toyota Yaris 2009 Black,Toyota,Yaris,2009,foreign used,automatic,"₦ 7,500,000"
Lexus GX 470 Sport Utility 2006,Lexus,GX,,local used,automatic,"₦ 9,600,000"
Kia Rio LX 2020 Blue,Kia,Rio,,foreign used,automatic,"₦ 20,000,000"
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2015 White,Toyota,Avalon,,foreign used,automatic,"₦ 21,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry,,foreign used,automatic,"₦ 11,300,000"
Honda CR-V Touring 4dr SUV AWD (2.4L 4cyl CVT) 2015 Blue,Honda,CR-V,,foreign used,automatic,"₦ 19,890,000"
Mercedes-Benz GLC-Class 2017 Black,,,,foreign used,automatic,"₦ 39,500,000"
Lexus RX 350 2008 Silver,Lexus,RX,,foreign used,automatic,"₦ 13,000,000"
Toyota Avalon Touring Sedan FWD (3.5 6cyl 6A) 2017 White,Toyota,Avalon,,foreign used,automatic,"₦ 18,000,000"
Mercedes-Benz E350 2021 Silver,,,,foreign used,automatic,"₦ 95,000,000"
Lexus IS 250 2008 Silver,Lexus,IS,,foreign used,automatic,"₦ 11,800,000"
Hyundai Sonata Sport 2019 Black,Hyundai,Sonata,,foreign used,automatic,"₦ 22,900,000"
Land Rover Range Rover Vogue 2019 Black,Land,Rover,,local used,automatic,"₦ 143,000,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2021 Black,,,,foreign used,automatic,"₦ 225,000,000"
New Toyota Land Cruiser 2022 Black,New,Toyota,,new,automatic,"₦ 210,000,000"
Lexus ES 2017 Brown,Lexus,ES,2017,foreign used,automatic,"₦ 29,000,000"
Mercedes-Benz GLE-Class GLE 350 2018 Silver,,,,foreign used,automatic,"₦ 38,000,000"
Toyota Corolla LE 2007 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 7,900,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Green,Toyota,Camry,,foreign used,automatic,"₦ 9,000,000"
Lexus RX 350 2010 Gray,Lexus,RX,,foreign used,automatic,"₦ 20,000,000"
Honda Accord 2005 Black,Honda,Accord,2005,local used,automatic,"₦ 2,970,000"
Volkswagen Sharan 2001 Silver,Volkswagen,Sharan,2001,foreign used,automatic,"₦ 4,400,000"
Mazda 3 1.4 Sport Comfort 2008 Gray,Mazda,3,,local used,automatic,"₦ 2,860,000"
Infiniti FX35 2008 Gold,Infiniti,FX35,2008,local used,automatic,"₦ 5,280,000"
Toyota Camry 1999 Beige,Toyota,Camry,1999,local used,automatic,"₦ 2,200,000"
Infiniti FX35 2003 Gray,Infiniti,FX35,2003,local used,automatic,"₦ 5,500,000"
Toyota Land Cruiser Prado 2022 Green,Toyota,Land,,foreign used,automatic,"₦ 15,850,000"
Lexus RX 350 2018 White,Lexus,RX,,foreign used,automatic,"₦ 51,000,000"
Lexus ES 330 2006 Silver,Lexus,ES,,local used,automatic,"₦ 6,300,000"
Toyota RAV4 2008 Black,Toyota,RAV4,2008,local used,automatic,"₦ 8,500,000"
Toyota Highlander 2009 Black,Toyota,Highlander,2009,foreign used,automatic,"₦ 17,500,000"
Audi A4 2.0T Tech Premium AWD quattro 2018,Audi,A4,,local used,automatic,"₦ 27,000,000"
Mercedes-Benz GLK-Class 2014 Red,,,,local used,automatic,"₦ 10,000,000"
Lexus RX 350 2011 Red,Lexus,RX,,foreign used,automatic,"₦ 22,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 25,500,000"
Cadillac Escalade 2021 Black,Cadillac,Escalade,2021,foreign used,automatic,"₦ 167,500,000"
Land Rover Range Rover Vogue 2019 Black,Land,Rover,,foreign used,automatic,"₦ 85,500,000"
Honda Crosstour 2014 Black,Honda,Crosstour,2014,foreign used,automatic,"₦ 17,500,000"
Toyota Tundra 2009 Blue,Toyota,Tundra,2009,local used,automatic,"₦ 17,100,000"
Lexus RX 350 2013 Gold,Lexus,RX,,foreign used,automatic,"₦ 27,300,000"
Lexus RX 350 2008 Silver,Lexus,RX,,foreign used,automatic,"₦ 12,400,000"
Toyota Highlander 2016 Silver,Toyota,Highlander,2016,foreign used,automatic,"₦ 35,000,000"
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2016 Beige,Toyota,Corolla,,foreign used,automatic,"₦ 15,500,000"
Lexus RX 350 2017 Gray,Lexus,RX,,foreign used,automatic,"₦ 63,000,000"
Toyota Highlander Limited Platinum V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander,,foreign used,automatic,"₦ 33,000,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Toyota Tacoma Access Cab V6 Automatic 2011 Brown,Toyota,Tacoma,,foreign used,automatic,"₦ 21,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Gold,Toyota,Camry,,foreign used,automatic,"₦ 9,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 23,000,000"
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2010 Silver,Acura,MDX,,foreign used,automatic,"₦ 12,000,000"
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2016 Black,Toyota,Corolla,,foreign used,automatic,"₦ 16,000,000"
Toyota Corolla SE (1.8L 4cyl 2A) 2019 Red,Toyota,Corolla,,foreign used,automatic,"₦ 20,000,000"
Mazda Demio 2000 Blue,Mazda,Demio,2000,local used,manual,"₦ 5,442,187"
Toyota Corolla 1.8 TS 2004 Black,Toyota,Corolla,,local used,automatic,"₦ 7,020,000"
Toyota Vios 2004 Silver,Toyota,Vios,2004,local used,automatic,"₦ 8,250,000"
BMW X3 3.0i 2006 Black,BMW,X3,,local used,automatic,"₦ 4,510,000"
Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2007 Silver,Honda,Pilot,,local used,automatic,"₦ 4,180,000"
Toyota Highlander 2004 Silver,Toyota,Highlander,2004,local used,automatic,"₦ 12,960,000"
Toyota Sienna 2004 Blue,Toyota,Sienna,2004,local used,automatic,"₦ 4,658,500"
Kia Cerato 2009 Silver,Kia,Cerato,2009,local used,automatic,"₦ 2,970,000"
Honda CR-V 2007 Black,Honda,CR-V,2007,local used,automatic,"₦ 5,720,000"
Hyundai Santa Fe 2010 Blue,Hyundai,Santa,,foreign used,automatic,"₦ 9,900,000"
Toyota Highlander 2004 Silver,Toyota,Highlander,2004,local used,automatic,"₦ 6,050,000"
Pontiac Vibe 2004 Blue,Pontiac,Vibe,2004,local used,automatic,"₦ 3,795,000"
Honda Accord EX V6 Automatic 2009 Black,Honda,Accord,,local used,automatic,"₦ 4,900,000"
Honda Accord 2008 Black,Honda,Accord,2008,foreign used,automatic,"₦ 7,920,000"
Hyundai Sonata 2012 Blue,Hyundai,Sonata,2012,foreign used,automatic,"₦ 10,500,000"
Toyota Venza 2010 Silver,Toyota,Venza,2010,foreign used,automatic,"₦ 12,800,000"
Toyota Corolla Verso 2008 Blue,Toyota,Corolla,,local used,manual,"₦ 5,300,000"
Honda Accord 2003 Red,Honda,Accord,2003,local used,automatic,"₦ 2,800,000"
Mercedes-Benz E320 2007 Silver,,,,local used,manual,"₦ 3,800,000"
Mercedes-Benz M Class 2015 Gray,,,,foreign used,automatic,"₦ 26,750,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Black,,,,foreign used,automatic,"₦ 71,100,000"
Toyota Camry XSE FWD 2020 White,Toyota,Camry,,foreign used,automatic,"₦ 39,000,000"
Toyota Camry SE Sport 4dr Sedan (2.5L 4cyl 6A) 2014 White,Toyota,Camry,,foreign used,automatic,"₦ 16,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 16,000,000"
Honda CR-V Touring 2022 Silver,Honda,CR-V,,foreign used,automatic,"₦ 55,000,000"
Toyota RAV4 XLE Premium 2021 Red,Toyota,RAV4,,foreign used,automatic,"₦ 42,550,000"
Lexus ES 350 2008 Red,Lexus,ES,,foreign used,automatic,"₦ 11,500,000"
Lexus RX 330 2006 Beige,Lexus,RX,,foreign used,automatic,"₦ 12,200,000"
Toyota C-HR XLE FWD 2020 Gold,Toyota,C-HR,,foreign used,automatic,"₦ 37,500,000"
Lexus RX 350 2019 White,Lexus,RX,,foreign used,automatic,"₦ 48,000,000"
New Toyota Land Cruiser Prado 2.4 Petrol 2025 Black,New,Toyota,,new,automatic,"₦ 143,000,000"
Hyundai Sonata Sport 4dr Sedan (2.4L 4cyl 6A) 2015 White,Hyundai,Sonata,,foreign used,automatic,"₦ 14,200,000"
Lexus ES 350 FWD 2015 Brown,Lexus,ES,,foreign used,automatic,"₦ 19,000,000"
Lexus ES 350 2010 Black,Lexus,ES,,foreign used,automatic,"₦ 14,000,000"
Honda Accord 2008 Green,Honda,Accord,2008,local used,automatic,"₦ 4,290,000"
Honda Pilot 2005 Gray,Honda,Pilot,2005,local used,automatic,"₦ 3,520,000"
Hyundai Santa Fe 2010 Black,Hyundai,Santa,,local used,automatic,"₦ 6,160,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 4,950,000"
Nissan Xterra 2007 Gray,Nissan,Xterra,2007,local used,automatic,"₦ 3,520,000"
Peugeot 406 2004 Silver,Peugeot,406,2004,foreign used,automatic,"₦ 10,800,000"
Toyota Camry 2012 Silver,Toyota,Camry,2012,local used,automatic,"₦ 10,700,000"
Toyota Corolla 2003 Gray,Toyota,Corolla,2003,local used,automatic,"₦ 3,500,000"
Toyota Corolla 2018 Blue,Toyota,Corolla,2018,local used,automatic,"₦ 10,900,000"
Toyota Highlander 2004,Toyota,Highlander,2004,local used,automatic,"₦ 6,400,000"
Honda Accord Crosstour 2010 Green,Honda,Accord,,foreign used,automatic,"₦ 11,500,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2014 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Acura RDX Base AWD 2013 Black,Acura,RDX,,foreign used,automatic,"₦ 16,000,000"
Toyota Corolla 2006 Silver,Toyota,Corolla,2006,local used,automatic,"₦ 6,000,000"
Honda Accord 2015 White,Honda,Accord,2015,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz M Class ML550 4MATIC 4dr SUV AWD (4.7L 8cyl Turbo 7A),,,,foreign used,automatic,"₦ 32,000,000"
Toyota Camry XSE 2021 Red,Toyota,Camry,,foreign used,automatic,"₦ 38,000,000"
Lexus RX 350 2016 White,Lexus,RX,,foreign used,automatic,"₦ 58,000,000"
Mercedes-Benz C300 Sport Sedan AWD (3.0L 6cyl 7A) 2008 Silver,,,,foreign used,automatic,"₦ 14,000,000"
Toyota Corolla 2009 Red,Toyota,Corolla,2009,local used,automatic,"₦ 7,800,000"
Toyota Camry 2004 Silver,Toyota,Camry,2004,local used,automatic,"₦ 4,600,000"
Toyota Camry 2006 Gray,Toyota,Camry,2006,local used,automatic,"₦ 5,800,000"
Rolls-Royce Cullinan Base 2019 Black,,,,foreign used,automatic,"₦ 755,000,000"
Toyota Camry 2011 Silver,Toyota,Camry,2011,foreign used,automatic,"₦ 11,000,000"
Lexus LX 570 (5 seats) AWD 2018 Gray,Lexus,LX,,foreign used,automatic,"₦ 150,000,000"
New Toyota Hilux 2022 White,New,Toyota,,new,automatic,"₦ 125,000,000"
Kia Telluride 3.8 AWD 2021 Gray,Kia,Telluride,,foreign used,automatic,"₦ 69,000,000"
New Toyota Hilux 2024 Black,New,Toyota,,new,automatic,"₦ 300,000,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Gray,,,,foreign used,automatic,"₦ 14,000,000"
Lexus ES 2013 Black,Lexus,ES,2013,foreign used,automatic,"₦ 13,500,000"
Toyota Tacoma Access Cab 2008 Blue,Toyota,Tacoma,,foreign used,automatic,"₦ 18,500,000"
Toyota Highlander 2016 Black,Toyota,Highlander,2016,foreign used,automatic,"₦ 29,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Green,Toyota,Camry,,foreign used,automatic,"₦ 13,000,000"
Toyota Sienna LE 2008 Black,Toyota,Sienna,,local used,automatic,"₦ 6,500,000"
Honda Accord 2005 Black,Honda,Accord,2005,local used,automatic,"₦ 2,992,000"
Hyundai Santa Fe 2008 Green,Hyundai,Santa,,local used,automatic,"₦ 7,560,000"
Chevrolet Optra 2007 Black,Chevrolet,Optra,2007,local used,automatic,"₦ 2,750,000"
Toyota Corolla 2004 Silver,Toyota,Corolla,2004,local used,automatic,"₦ 5,940,000"
Dodge Nitro 2007 Silver,Dodge,Nitro,2007,local used,automatic,"₦ 11,000,000"
Volkswagen Routan 2011 Red,Volkswagen,Routan,2011,local used,automatic,"₦ 5,500,000"
Honda CR-V 2008 Black,Honda,CR-V,2008,foreign used,automatic,"₦ 11,000,000"
BMW 318i 2006 Gray,BMW,318i,2006,local used,automatic,"₦ 6,050,000"
Toyota Camry 2000 Gold,Toyota,Camry,2000,local used,automatic,"₦ 2,530,000"
Toyota Corolla 2015 Silver,Toyota,Corolla,2015,local used,automatic,"₦ 12,700,000"
Toyota Yaris 2003 Green,Toyota,Yaris,2003,foreign used,manual,"₦ 4,200,000"
Toyota Corolla Verso 2006 Blue,Toyota,Corolla,,foreign used,automatic,"₦ 8,300,000"
Toyota Camry 2008 Blue,Toyota,Camry,2008,local used,automatic,"₦ 6,000,000"
Honda Pilot 2010 Red,Honda,Pilot,2010,local used,automatic,"₦ 5,300,000"
Honda Accord EX-L 4dr Sedan (2.4L 4cyl CVT) 2015 Silver,Honda,Accord,,local used,automatic,"₦ 10,200,000"
Land Rover Range Rover 2018 Black,Land,Rover,,foreign used,automatic,"₦ 65,500,000"
Hyundai Santa Fe Limited 4dr SUV AWD (3.3L 6cyl 6A) 2015 White,Hyundai,Santa,,foreign used,automatic,"₦ 23,000,000"
Toyota Tundra Double Cab 2008 Gray,Toyota,Tundra,,local used,automatic,"₦ 11,000,000"
Mercedes-Benz CLA-Class 2016 Black,,,,foreign used,automatic,"₦ 24,000,000"
Volvo XC90 2007 Silver,Volvo,XC90,2007,foreign used,automatic,"₦ 9,500,000"
Mercedes-Benz C300 Base C300 AWD 4MATIC Sedan 2018 Black,,,,foreign used,automatic,"₦ 31,500,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,,,,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Black,,,,foreign used,automatic,"₦ 25,600,000"
Toyota Highlander 4x4 2008 Blue,Toyota,Highlander,,local used,automatic,"₦ 10,300,000"
Mercedes-Benz GLC-Class 2019 Blue,,,,foreign used,automatic,"₦ 43,000,000"
Lexus IS 250 4WD 2015 Gray,Lexus,IS,,foreign used,automatic,"₦ 21,000,000"
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 White,Toyota,Highlander,,foreign used,automatic,"₦ 33,000,000"
Toyota Camry 2004 Gray,Toyota,Camry,2004,local used,automatic,"₦ 3,550,000"
Toyota Corolla 1.6 VVT-i Luna Limousine 2006 Silver,Toyota,Corolla,,local used,automatic,"₦ 4,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Gray,,,,foreign used,automatic,"₦ 75,000,000"
Mercedes-Benz GLC-Class 2022 White,,,,foreign used,automatic,"₦ 65,000,000"
Mercedes-Benz G-Class 2022 Gray,,,,foreign used,automatic,"₦ 397,000,000"
Toyota Highlander SE 3.5L 4WD 2013 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 19,000,000"
Lexus GX 470 Sport Utility 2007 Black,Lexus,GX,,foreign used,automatic,"₦ 16,000,000"
Honda Accord 2009 Red,Honda,Accord,2009,local used,automatic,"₦ 4,532,000"
Toyota Corolla 2004 Gray,Toyota,Corolla,2004,foreign used,automatic,"₦ 8,580,000"
Lexus RX 300 2001 White,Lexus,RX,,local used,automatic,"₦ 6,050,000"
Acura MDX 2005 Gray,Acura,MDX,2005,local used,automatic,"₦ 4,320,000"
Hyundai Avante 2005 Gray,Hyundai,Avante,2005,local used,automatic,"₦ 3,300,000"
Toyota Avensis Liftback 2004 Black,Toyota,Avensis,,local used,automatic,"₦ 5,665,000"
Honda Civic 2001 Black,Honda,Civic,2001,local used,automatic,"₦ 3,080,000"
Hyundai Santa Fe 2010 Black,Hyundai,Santa,,foreign used,automatic,"₦ 12,155,000"
Toyota Sienna 2012 Gray,Toyota,Sienna,2012,local used,automatic,"₦ 11,900,000"
Kia Sorento 2015 Gray,Kia,Sorento,2015,local used,automatic,"₦ 8,200,000"
Hyundai Sonata 2011 Red,Hyundai,Sonata,2011,local used,automatic,"₦ 8,900,000"
Toyota Tacoma 2006 Gray,Toyota,Tacoma,2006,local used,automatic,"₦ 11,500,000"
Lexus RX 350 2013 Silver,Lexus,RX,,foreign used,automatic,"₦ 29,000,000"
